"Цена","Название","Владелец","Доступно"
120000,"Обезглавливающий клинок (52)","",1
120000,"Обезглавливающий клинок (52)","",1
119900,"Скользкий длинный меч (174)","",2
119900,"Скользкий длинный меч (174)","",6
119900,"Скользкий длинный меч (174)","",1
119900,"Скользкий длинный меч (174)","",1
119900,"Громоздкий кузнечный молот (158)","",1
119900,"Громоздкий кузнечный молот (158)","",1
119900,"Громоздкий кузнечный молот (158)","",1
119900,"Громоздкий кузнечный молот (158)","",1
119900,"Глефа Легенды (120)","",1
119900,"Глефа Легенды (120)","",1
119900,"Глефа Легенды (120)","",1
119900,"Глефа Легенды (120)","",1
119900,"Глефа Легенды (120)","",1
119900,"Глефа Легенды (120)","",1
119900,"Топор с серебряной кромкой (99)","",1
119500,"Пепельная глефа (150)","",1
119500,"Пепельная глефа (150)","",1
119000,"Отделанный бивнями большой посох (154)","",1
119000,"Крыловидный топор (154)","",1
119000,"Крыловидный топор (154)","",1
118800,"Клинок из закаленной стали (150)","",1
118800,"Клинок из закаленной стали (150)","",1
118800,"Клинок из закаленной стали (150)","",1
118800,"Клинок из закаленной стали (150)","",1
118800,"Секира Хрустальной Кузницы (112)","",12
118700,"Клинок из закаленной стали (150)","",1
118500,"Отделанный бивнями большой посох (154)","",1
118500,"Отделанный бивнями большой посох (154)","",1
118500,"Тающий ледяной посох (150)","",3
118300,"Монашеский посох (42)","",1
118300,"Монашеский посох (42)","",1
118000,"Когти Костедробителя (117)","",1
117900,"Монашеский посох (42)","",1
117500,"Водяной клинок (158)","",2
117500,"Необычный посох (142)","",1
117500,"Необычный посох (142)","",1
117500,"Необычный посох (142)","",1
117200,"Темная сельдь (187)","",17
117200,"Разбившаяся звезда (53)","",1
116800,"Элексорийский клинок (102)","",1
116500,"Великолепный арбалет (162)","",2
116500,"Великолепный арбалет (162)","",1
116000,"Надтреснутый молот (142)","",2
116000,"Нож Стража могилы (105)","",1
116000,"Нож Стража могилы (105)","",1
115000,"Посох обещания (150)","",1
115000,"Надтреснутый молот (142)","",1
114900,"Бритвенные косы (120)","",1
114900,"Демонобоец (57)","",9
114400,"Бугайский меч орка Скверны (120)","",1
114400,"Бугайский меч орка Скверны (120)","",1
114200,"Адамантиновый молот (170)","",1
114100,"Адамантиновый молот (170)","",1
114000,"Посох обещания (150)","",2
114000,"Адамантиновый молот (170)","",1
114000,"Адамантиновый молот (170)","",2
113500,"Посох обещания (150)","",1
113500,"Посох обещания (150)","",1
113300,"Надтреснутый молот (142)","",3
113000,"Надтреснутый молот (142)","",1
113000,"Бугайский меч орка Скверны (120)","",1
113000,"Бугайский меч орка Скверны (120)","",1
113000,"Бугайский меч орка Скверны (120)","",1
112800,"Ветвистый побег (138)","",1
112500,"Вороненый клинок (178)","",1
112500,"Скользкий длинный меч (174)","",1
111300,"Молот Кровавого Рыцаря (111)","",1
111100,"Молот Кровавого Рыцаря (111)","",2
110900,"Молот безмятежности (170)","",1
110900,"Молот безмятежности (170)","",1
110800,"Разделочный топор (130)","",1
110800,"Разделочный топор (130)","",1
110100,"Арбалет Плети (182)","",1
110100,"Арбалет Плети (182)","",1
110100,"Арбалет Плети (182)","",1
110100,"Армейский композитный лук (182)","",1
110100,"Хладная боевая палица (178)","",1
110100,"Хладная боевая палица (178)","",1
110100,"Хладная боевая палица (178)","",1
110100,"Волнистый крис (178)","",1
110100,"Волнистый крис (178)","",1
110000,"Посох айсберга (138)","",6
110000,"Посох айсберга (138)","",1
110000,"Палица целительства (166)","",2
