"Цена","Название","Владелец","Доступно"
119800,"Ранящий гарпун (138)","",2
119800,"Ранящий гарпун (138)","",1
119700,"Клинок подстрекательства (182)","",2
119700,"Глефа Легенды (120)","",3
119200,"Рыцарский боевой молот (120)","",1
119200,"Рыцарский боевой молот (120)","",1
118800,"Застывшие метательные клинки (182)","",4
118600,"Клинок из закаленной стали (150)","",1
118600,"Клинок из закаленной стали (150)","",1
118600,"Клинок из закаленной стали (150)","",1
118500,"Отделанный бивнями большой посох (154)","",1
118500,"Отделанный бивнями большой посох (154)","",1
118400,"Тающий ледяной посох (150)","",3
118000,"Примитивный ятаган (166)","",1
118000,"Примитивный ятаган (166)","",1
117000,"Необычный посох (142)","",1
117000,"Сюрикен убийцы (120)","",1
117000,"Сюрикен убийцы (120)","",1
117000,"Сюрикен убийцы (120)","",1
117000,"Сюрикен убийцы (120)","",1
116900,"Тисовый лук (134)","",1
116800,"Тисовый лук (134)","",1
116400,"Визжащий лук (174)","",2
116400,"Караборский боевой топор (81)","",2
116300,"Визжащий лук (174)","",2
116300,"Визжащий лук (174)","",1
116300,"Визжащий лук (174)","",1
116300,"Визжащий лук (174)","",1
116200,"Визжащий лук (174)","",1
116000,"Изогнутый лук следопыта (108)","",2
115800,"Клыкаррская деревянная рапира (142)","",1
115800,"Клыкаррская деревянная рапира (142)","",1
115800,"Клыкаррская деревянная рапира (142)","",1
115800,"Клыкаррская деревянная рапира (142)","",1
115700,"Клыкаррская деревянная рапира (142)","",1
115000,"Тисовый лук (134)","",1
114900,"Серповидный луносветский топор (102)","",1
113900,"Тундровая винтовка (162)","",1
113800,"Огрский раскалывающий топор (93)","",1
113800,"Огрский раскалывающий топор (93)","",1
113800,"Огрский раскалывающий топор (93)","",1
113500,"Посох обещания (150)","",1
113500,"Посох обещания (150)","",1
113000,"Посох Волшебного Рода (93)","",1
112800,"Ветвистый побег (138)","",1
112800,"Ветвистый побег (138)","",1
112800,"Ветвистый побег (138)","",1
112800,"Ветвистый побег (138)","",1
112800,"Ветвистый побег (138)","",1
112800,"Посох Волшебного Рода (93)","",3
112800,"Посох Волшебного Рода (93)","",2
112800,"Бугайский меч орка Скверны (120)","",2
112800,"Бугайский меч орка Скверны (120)","",1
112800,"Бугайский меч орка Скверны (120)","",1
112700,"Кувалда Штормграда (96)","",2
112700,"Кувалда Штормграда (96)","",1
112300,"Вороненый клинок (178)","",1
112300,"Вороненый клинок (178)","",1
112300,"Вороненый клинок (178)","",1
112200,"Вороненый клинок (178)","",1
112200,"Боевая коса (102)","",1
112200,"Боевая коса (102)","",1
112100,"Вороненый клинок (178)","",1
112000,"Парящие ножи (166)","",1
111700,"Скипетр лидера (120)","",1
111600,"Скипетр лидера (120)","",1
111500,"Скипетр лидера (120)","",3
111500,"Скипетр лидера (120)","",1
111500,"Скипетр лидера (120)","",1
111500,"Кувалда Штормграда (96)","",2
111400,"Древний жезл (162)","",1
111400,"Древний жезл (162)","",1
111100,"Реликвийная палица (130)","",3
111100,"Реликвийная палица (130)","",1
111100,"Звенящий колун (134)","",1
110900,"Механо-жезл (111)","",1
110300,"Расплавленный жезл с магической аурой (150)","",1
110300,"Расплавленный жезл со знаком интеллекта (150)","",1
110100,"Шипастый боевой топор (90)","",1
110000,"Посох айсберга (138)","",1
110000,"Посох айсберга (138)","",1
110000,"Парящий кинжал (162)","",1
110000,"Ребристый боевой топор (130)","",1
110000,"Ребристый боевой топор (130)","",1
110000,"Ребристый боевой топор (130)","",1
110000,"Ледяной остроконечный топор (174)","",1
110000,"Ледяной остроконечный топор (174)","",2
110000,"Ледяной остроконечный топор (174)","",1
